market_cap_usd,price_usd,last_updated,name,24h_volume_usd,percent_change_7d,symbol,max_supply,rank,percent_change_1h,total_supply,price_btc,available_supply,percent_change_24h,id
986436.0,0.0166163958,1539233449,Own,6118.01125781,8.23,CHX,,886,-0.31,168956522.0,0.00000265,59365195.0,-2.34,own
973027.0,0.9806803641,1539233443,nUSD,207037.751913,-1.38,NUSD,,887,-0.83,1237277.0,0.00015616,992196.0,-0.92,nusd
972104.0,0.0058040287,1539233451,Eristica,863.218727954,-24.35,ERT,,888,-0.47,230502120.0,0.00000092,167487832.0,-11.05,eristica
968135.0,0.0141480629,1539233437,Paypex,24401.812656,-31.61,PAYX,,889,-0.29,150000000.0,0.00000225,68428768.0,-13.98,paypex
967340.0,0.0182987762,1539233426,SportyCo,176524.427978,-13.03,SPF,,890,-3.82,70673454.0,0.00000291,52863625.0,-9.48,sportyco
963218.0,0.004478296,1539233441,Zippie,534.887121793,-4.64,ZIPT,1000000000.0,891,-0.27,1000000000.0,0.00000071,215085801.0,-18.27,zippie
952945.0,0.0561747418,1539233411,e-Gulden,2381.12337542,-6.95,EFL,21000000.0,892,-1.11,20806594.0,0.00000895,16963941.0,0.73,e-gulden
937104.0,0.0831685067,1539233443,Kryll,76782.8793786,33.11,KRL,,893,-0.31,49417348.0,0.00001324,11267530.0,-8.26,kryll
928933.0,0.0928933213,1539233429,Miners' Reward Token,978.694780413,-6.75,MRT,,894,-2.03,10000000.0,0.00001479,10000000.0,-8.39,miners-reward-token
927605.0,0.1088913273,1539233443,Stipend,797.864715444,-14.36,SPD,19340594.0,895,-6.05,8518629.0,0.00001734,8518629.0,-1.89,stipend
926324.0,0.0052010472,1539233435,Worldcore,35506.603654,8.29,WRC,,896,-0.33,245209299.0,0.00000083,178103291.0,-7.74,worldcore
923894.0,0.5651798996,1539233432,Ethbits,777.078403502,-4.06,ETBS,,897,-0.47,1634691.0,0.00009000,1634691.0,-13.98,ethbits
922412.0,0.0472265352,1539233429,Syndicate,47659.9235881,-7.73,SYNX,,898,-0.47,19531650.0,0.00000752,19531650.0,-9.09,syndicate
918900.0,0.0048064019,1539233452,Traceability Chain,161598.369105,-16.65,TAC,,899,-2.31,1000000000.0,0.00000077,191182546.0,-13.55,traceability-chain
918819.0,0.0391230086,1539233430,Memetic / PepeCoin,26106.1903222,-2.08,MEME,,900,-0.47,23852639.0,0.00000623,23485387.0,-3.6,memetic
908395.0,0.0200573782,1539233436,Profile Utility Token,177428.402346,-2.74,PUT,,901,4.9,100000000.0,0.00000319,45289804.0,-10.64,profile-utility-token
905378.0,0.0247547482,1539233435,SoMee.Social,9501.88914862,-18.79,ONG,,902,2.71,150000000.0,0.00000394,36573897.0,-17.2,ongsocial
900930.0,0.0021695839,1539233445,Engagement Token,109030.234968,-16.63,ENGT,,903,-1.72,1000000000.0,0.00000035,415254741.0,-12.8,engagement-token
883071.0,0.0210063711,1539233434,ATBCoin,910260.005508,3.96,ATB,300000000.0,904,-0.24,54015027.0,0.00000335,42038227.0,-4.15,atbcoin
882720.0,0.0064906578,1539233406,Pesetacoin,68985.8675636,-41.81,PTC,,905,-3.04,135998514.0,0.00000103,135998514.0,9.51,pesetacoin
879675.0,0.0062797767,1539233429,Opus,565.68831659,-37.3,OPT,249308531.0,906,-0.47,249308531.0,0.00000100,140080549.0,-4.42,opus
875670.0,0.1329842738,1539233430,Karbo,2085.48407965,-5.7,KRB,,907,-1.79,6584760.0,0.00002118,6584760.0,4.96,karbo
872418.0,0.0598946899,1539233452,EvenCoin,96364.0580341,-12.01,EVN,,908,-0.36,22614263.0,0.00000954,14565861.0,-7.39,evencoin
863595.0,0.0057146895,1539233440,HOQU,1048247.399,-30.14,HQX,,909,-4.66,275854380.0,0.00000091,151118386.0,1.6,hoqu
851947.0,0.0347271649,1539233420,WeAreSatoshi,3023.69023355,-34.16,WSX,,910,-0.47,24532587.0,0.00000553,24532587.0,-5.5,wearesatoshi
844818.0,0.0000559481,1539233419,LiteDoge,588.825468404,-12.01,LDOGE,,911,-0.17,15100023559.0,0.000000009,15100023559.0,-11.75,litedoge
839235.0,0.0219857877,1539233411,Bela,4532.84672472,-17.01,BELA,,912,-0.53,44575299.0,0.00000350,38171693.0,-9.75,belacoin
822415.0,0.0000320097,1539233443,Turtlecoin,6663.98279489,-6.52,TRTL,1000000000000,913,-2.05,25692708220.0,0.000000005,25692708220.0,-27.65,turtlecoin
820083.0,0.0000106545,1539233446,Lynx,550.557136797,-6.76,LYNX,92000000000.0,914,4.04,77871867787.0,0.000000002,76970317808.0,-10.37,lynx
818808.0,0.0015697221,1539233440,Voise,1612.14362359,-6.32,VOISE,,915,-0.47,775513264.0,0.00000025,521625806.0,-7.38,voisecom
816066.0,0.0091693081,1539233438,Payfair,9788.93487421,-18.04,PFR,,916,-0.59,88999687.0,0.00000146,88999687.0,-7.99,payfair
811846.0,0.0029019281,1539233444,Parkgene,25275.7029786,-9.67,GENE,,917,-0.05,928840384.0,0.00000046,279760863.0,-5.38,parkgene
809009.0,0.0200958842,1539233439,LOCIcoin,270952.479896,-2.87,LOCI,,918,-2.25,100000000.0,0.00000320,40257429.0,-11.03,locicoin
806484.0,0.2322457062,1539233435,Monkey Project,6321.61366972,-34.61,MONK,21000000.0,919,-0.5,3472548.0,0.00003698,3472548.0,-3.48,monkey-project
803344.0,168.31003705,1539233428,Sovereign Hero,1136.9957571,-2.69,HERO,,920,0.39,4773.0,0.02680191,4773.0,0.66,sovereign-hero
802275.0,0.0593888089,1539233439,Verify,1416.21326189,2.61,CRED,,921,-0.18,29997543.0,0.00000946,13508864.0,-5.18,verify
801648.0,0.0337369118,1539233471,HunterCoin,12098.2244516,-20.34,HUC,,922,3.62,23761750.0,0.00000537,23761750.0,-13.8,huntercoin
788198.0,0.0819510808,1539233439,HollyWoodCoin,252717.90662,-19.16,HWC,,923,-0.47,28973186.0,0.00001305,9617908.0,-6.45,hollywoodcoin
787736.0,0.4113512915,1539233444,GoldMint,25455.2615025,-10.0,MNTP,,924,-0.46,10000000.0,0.00006550,1914997.0,-16.39,goldmint
777889.0,0.0000127106,1539233450,CyberFM,23100.5052452,-4.78,CYFM,,925,-1.06,102000000000,0.000000002,61200000000.0,-26.06,cyberfm
773060.0,0.0453747405,1539233447,Auctus,5613.91234455,-14.87,AUC,,926,-0.3,65829658.0,0.00000723,17037232.0,-5.01,auctus
771236.0,0.0011947599,1539233439,ShareX,20252.8182858,-7.19,SEXC,,927,-0.22,1000000000.0,0.00000019,645515075.0,-11.8,sharex
769668.0,1.9372461272,1539233428,Ergo,1941.66398334,-9.01,EFYT,5000000.0,928,-2.03,5000000.0,0.00030849,397300.0,-23.74,ergo
768721.0,0.0405673572,1539233430,Breakout,506.019819197,7.23,BRK,,929,-3.17,18949258.0,0.00000646,18949258.0,-5.42,breakout
759225.0,0.0016327419,1539233442,Lethean,3059.84420333,39.09,LTHN,999481516.0,930,-0.47,557000000.0,0.00000026,465000000.0,-9.97,lethean
754634.0,0.0218936867,1539233446,Kind Ads Token,631.69621213,-22.39,KIND,,931,1.94,61000000.0,0.00000349,34468096.0,,kind-ads-token
752806.0,0.0012724185,1539233446,Condominium,12751.7022129,-33.57,CDM,3500000000.0,932,-0.48,594149022.0,0.00000020,591634220.0,-6.37,condominium
749731.0,0.0657627042,1539233444,Tokenbox,671.374710314,19.28,TBX,,933,-8.82,16051590.0,0.00001047,11400546.0,-5.94,tokenbox
732698.0,0.6268476283,1539233450,Gold Poker,274936.587064,-44.45,GPKR,33333333.0,934,-0.47,1969861.0,0.00009982,1168861.0,-16.19,gold-poker
730186.0,0.0114103572,1539233410,PetroDollar,2290.4471638,-1.28,XPD,,935,-0.47,63993275.0,0.00000182,63993275.0,-11.94,petrodollar
724874.0,0.0069077543,1539233437,Maverick Chain,153824.747009,-2.27,MVC,,936,-4.79,200000000.0,0.00000110,104936231.0,0.05,maverick-chain
720512.0,0.0081706029,1539233429,SkinCoin,8512.49025875,-9.56,SKIN,,937,-0.11,388183483.0,0.00000130,88183483.0,-10.3,skincoin
718939.0,0.0380448605,1539233435,eBitcoin,4824.95377238,4.95,EBTC,,938,-4.29,21000000.0,0.00000606,18897126.0,-20.01,ebtcnew
705597.0,0.0037631852,1539233436,Starbase,1182.57169001,-30.8,STAR,,939,-0.22,1000000000.0,0.00000060,187500000.0,,starbase
702786.0,0.0149758249,1539233451,Narrative,29247.8281083,-23.85,NRVE,,940,28.23,46928004.0,0.00000238,46928004.0,-6.04,narrative
701975.0,0.0916306153,1539233451,Birake,39415.2459245,22.49,BIR,,941,-1.9,11661127.0,0.00001459,7660917.0,19.06,birake
697721.0,0.0597656481,1539233439,ACE (TokenStars),205463.931977,-16.08,ACE,,942,4.75,14476036.0,0.00000952,11674289.0,-3.65,ace
696400.0,0.0028711525,1539233448,Naviaddress,107323.704719,-7.69,NAVI,,943,-0.44,1000000000.0,0.00000046,242550845.0,-9.17,naviaddress
692771.0,0.0000484470,1539233451,CyberMusic,77980.1143894,59.63,CYMT,,944,-4.08,17000000000.0,0.000000008,14299579056.0,-26.64,cybermusic
688287.0,0.0067578246,1539233447,Thrive Token,45323.7868472,-7.34,THRT,,945,0.4,202027490.0,0.00000108,101850340.0,-2.44,thrive-token
685779.0,0.0089211201,1539233468,TeslaCoin,619.516438391,-14.02,TES,,946,-0.43,76871346.0,0.00000142,76871346.0,-18.7,teslacoin
681978.0,0.0007347543,1539233422,AudioCoin,1534.76049242,-4.75,ADC,,947,-2.38,928171213.0,0.00000012,928171213.0,-8.76,audiocoin
680123.0,0.1750801733,1539233426,Bitswift,1119.65397313,-7.87,BITS,,948,-0.47,3884635.0,0.00002788,3884635.0,-5.31,bitswift
676985.0,0.0966382634,1539233445,Bitcoin Incognito,5458.13277204,28.88,XBI,21000000.0,949,2.6,7005352.0,0.00001539,7005352.0,12.8,bitcoin-incognito
667846.0,0.0068922655,1539233447,Auxilium,12773.8049959,-3.16,AUX,300000000.0,950,-0.41,300000000.0,0.00000110,96897948.0,-7.73,auxilium
657145.0,0.0427643547,1539233419,Crave,7030.5853854,72.45,CRAVE,,951,4.1,15366648.0,0.00000681,15366648.0,-2.01,crave
656610.0,0.005891419,1539233451,Knoxstertoken,12338.4499454,-8.33,FKX,,952,-0.22,150000000.0,0.00000094,111451960.0,-10.1,knoxstertoken
654666.0,0.0935237245,1539233452,BitCoen,6323.25938518,81.46,BEN,,953,-0.4,100000000.0,0.00001489,7000000.0,-6.81,bitcoen
638468.0,0.0565501376,1539233428,Bonpay,23808.8545747,-0.6,BON,,954,-0.52,21745688.0,0.00000901,11290301.0,-11.85,bonpay
632699.0,0.0055017272,1539233449,0xcert,161541.146523,-24.13,ZXC,,955,0.91,500000000.0,0.00000088,115000000.0,-7.59,0xcert
629469.0,0.0607937906,1539233443,FantasyGold,5130.79449924,-16.74,FGC,,956,-21.65,10679399.0,0.00000968,10354171.0,-28.17,fantasygold
627016.0,0.0037048602,1539233433,The ChampCoin,6847.94036745,-10.89,TCC,516085281.0,957,-0.46,192315749.0,0.00000059,169241479.0,-3.01,the-champcoin
621494.0,0.0000651789,1539233445,Bitcoin Token,2063.74935146,-22.01,BTK,,958,-0.96,10000000000.0,0.00000001,9535195401.0,-10.1,bitcoin-token
619779.0,0.0489740875,1539233441,Ellaism,1480.07511164,19.65,ELLA,280000000.0,959,-2.03,12655246.0,0.00000780,12655246.0,-4.7,ellaism
618292.0,0.007487596,1539233444,Truegame,19601.1763023,-16.38,TGAME,,960,0.34,101945017.0,0.00000119,82575464.0,-11.5,tgame
617643.0,0.0746307682,1539233443,SnowGem,46803.9899527,-11.15,XSG,,961,-0.47,84096000.0,0.00001188,8275985.0,-6.5,snowgem
610074.0,0.1738333095,1539233448,Forty Seven Bank,404944.353434,3.78,FSBT,,962,0.05,3699483.0,0.00002768,3509535.0,0.15,forty-seven-bank
603994.0,0.0326490254,1539233455,Zoin,5347.31824706,-56.76,ZOI,21000000.0,963,-0.13,18499590.0,0.00000520,18499590.0,-55.67,zoin
594949.0,0.0001213052,1539233445,IGToken,314514.769828,-10.62,IG,,964,0.38,10000000000.0,0.00000002,4904564595.0,-13.2,igtoken
593539.0,0.1451059058,1539233425,Zero,3529.80726627,-15.69,ZER,17000000.0,965,-0.65,4090385.0,0.00002311,4090385.0,-8.86,zero
588714.0,0.1007378018,1539233446,Ryo Currency,2112.99636955,-12.1,RYO,,966,3.96,14320714.0,0.00001604,5844027.0,-2.35,ryo-currency
584883.0,0.001361999,1539233439,CFun,10436.9488166,-14.62,CFUN,,967,-9.14,900000000.0,0.00000022,429429737.0,-19.15,cfun
581186.0,0.0000036109,1539233420,GCN Coin,1643.12048776,-21.62,GCN,,968,-0.77,160955510000,0.0000000006,160955510000,-16.64,gcn-coin
568359.0,0.0017857284,1539233442,Bigbom,119041.890717,11.29,BBO,,969,-0.27,1999751537.0,0.00000028,318278791.0,-10.95,bigbom
562801.0,0.0002885451,1539233444,Proton Token,82369.895294,23.7,PTT,,970,-0.96,10000000000.0,0.00000005,1950478402.0,-7.12,proton-token
559211.0,0.0138155087,1539233430,Nullex,2087.984987,-18.56,NLX,,971,-0.47,51530001.0,0.00000220,40477042.0,-13.82,nullex
557517.0,0.0250584312,1539233439,Aigang,48972.643483,-11.32,AIX,,972,-0.31,29274567.0,0.00000399,22248671.0,-3.15,aigang
546056.0,0.0170181948,1539233419,TrustPlus,2479.01625273,-1.17,TRUST,,973,-0.47,32086595.0,0.00000271,32086595.0,5.72,trustplus
539396.0,0.0165397065,1539233446,Invacio,3943.87009192,-9.16,INV,,974,-0.36,44397397.0,0.00000263,32612215.0,-3.82,invacio
532971.0,0.0069564637,1539233447,BoutsPro,17115.3144944,-4.36,BOUTS,,975,-0.4,2000000000.0,0.00000111,76615188.0,-8.01,boutspro
528250.0,0.0008642458,1539233448,Paymon,4731.54549246,0.96,PMNT,,976,-0.24,1000000000.0,0.00000014,611226584.0,-1.6,paymon
524868.0,0.7151473784,1539233437,RefToken,5972.02389422,-30.41,REF,,977,-0.64,50000000.0,0.00011388,733929.0,-28.17,reftoken
524432.0,0.0044523713,1539233450,BunnyToken,22668.6825956,7.22,BUNNY,,978,1.17,407562867.0,0.00000071,117787050.0,-8.34,bunnytoken
523446.0,0.0024958101,1539233448,Digital Insurance Token,993.996089386,-25.38,DIT,,979,-3.2,1000000000.0,0.00000040,209729950.0,-4.55,digital-insurance-token
523233.0,0.0162029129,1539233449,Webcoin,420353.236336,-35.0,WEB,,980,9.89,70000000.0,0.00000258,32292540.0,-26.82,webcoin
519233.0,0.06370738,1539233424,Magi,981.772956843,-18.21,XMG,,981,1.95,8150274.0,0.00001014,8150274.0,-2.48,magi
518988.0,0.0000008901,1539233430,808Coin,1541.86893027,-52.22,808,,982,-0.79,583069724116,0.0000000001,583069724116,-4.6,808coin
518573.0,4.509121371,1539233411,Bitcoin Plus,2983.91406702,-22.05,XBC,1000000.0,983,-0.47,115005.0,0.00071804,115005.0,-6.66,bitcoin-plus
517770.0,0.0597834738,1539233432,imbrex,828.666768781,,REX,,984,-0.47,24015497.0,0.00000952,8660756.0,-25.14,imbrex
514691.0,0.0342247828,1539233444,Pure,3148.61018727,-41.43,PUREX,,985,115.25,17507566.0,0.00000545,15038546.0,-10.19,purex
506807.0,0.0000201801,1539233409,Photon,1106.49412489,-24.46,PHO,90000000000.0,986,-0.18,25114217585.0,0.000000003,25114217585.0,-5.52,photon
497288.0,0.0323408498,1539233448,Akroma,1725.4552807,-15.37,AKA,,987,-5.6,15376458.0,0.00000515,15376458.0,-5.39,akroma
493513.0,0.00062916,1539233443,Leadcoin,28716.5933688,-20.73,LDC,,988,0.39,2627412706.0,0.00000010,784399592.0,-17.82,leadcoin
492336.0,1.2565833101,1539233437,Pylon Network,93351.2976584,19.62,PYLNT,,989,0.96,633858.0,0.0002001,391805.0,1.22,pylon-network
489059.0,0.011927035,1539233434,NEVERDIE,1324.66177087,-33.28,NDC,,990,-0.22,400000000.0,0.00000190,41004200.0,-21.14,neverdie
488054.0,0.0122013394,1539233438,Iungo,6132.19400975,-30.08,ING,,991,-0.4,62553604.0,0.00000194,40000000.0,-4.98,iungo
487622.0,0.0115727366,1539233443,Tokia,104636.783239,-13.52,TKA,,992,-0.68,52669277.0,0.00000184,42135421.0,-5.19,tokia
487266.0,0.0024263703,1539233452,Sapien,50097.5295543,-10.21,SPN,,993,-0.22,500000000.0,0.00000039,200821067.0,-29.47,sapien
487002.0,0.0000047265,1539233418,BunnyCoin,1661.97452789,-4.57,BUN,,994,-0.43,103036607564,0.0000000008,103036607564,4.81,bunnycoin
486320.0,0.0540060793,1539233445,Jury.Online Token,4948.47656931,-17.31,JOT,,995,-0.47,18601984.0,0.00000860,9004909.0,-1.56,jury-online-token
484824.0,0.0000157891,1539233450,Repme,35225.7562604,-1.0,RPM,,996,0.22,100000000000,0.000000003,30706223473.0,-15.5,repme
480869.0,0.0050237819,1539233429,TrezarCoin,1678.89405754,-7.04,TZC,400000000.0,997,-0.47,107718600.0,0.00000080,95718600.0,-6.38,trezarcoin
473809.0,0.0996752311,1539233452,smARTOFGIVING,3194.87737515,-6.24,AOG,,998,-0.47,2003594262.0,0.00001587,4753526.0,8.44,smartofgiving
462702.0,0.0016384198,1539233441,StarterCoin,8957.20377507,-17.08,STAC,,999,6.57,342007189.0,0.00000026,282407189.0,9.18,startercoin
462425.0,2.2378539732,1539233451,SmartFox,89425.473437,,FOX,22600000.0,1000,9.64,379100.0,0.00035636,206638.0,31.54,smartfox
458029.0,0.0103274299,1539233432,Adzcoin,956.006547112,7.73,ADZ,84000000.0,1001,-3.57,44350762.0,0.00000164,44350762.0,-14.9,adzcoin
453752.0,0.0013677687,1539233429,Condensate,920.686901114,3.34,RAIN,500000000.0,1002,-0.48,331746303.0,0.00000022,331746303.0,-2.69,condensate
453385.0,0.0016403335,1539233443,BitRewards,97525.4415592,24.69,BIT,,1003,-2.63,514070956.0,0.00000026,276398283.0,-9.26,bitrewards
451760.0,0.0120593612,1539233434,Rupaya,621.054769387,-15.49,RUPX,,1004,-0.51,37461322.0,0.00000192,37461322.0,-2.19,rupaya
451243.0,0.0363025466,1539233443,Kalkulus,9511.90938615,-16.54,KLKS,,1005,-0.5,13105142.0,0.00000578,12430062.0,-6.08,kalkulus
447572.0,0.0045944596,1539233413,Canada eCoin,1119.67424965,8.88,CDN,,1006,0.52,97415544.0,0.00000073,97415544.0,12.03,canada-ecoin
445378.0,0.0089072966,1539233451,SHADE Token,79562.1846449,,SHADE,,1007,-28.75,800000000.0,0.00000142,50001445.0,201.91,shade-token
444779.0,0.1381036775,1539233468,Orbitcoin,1309.23756606,2.19,ORB,,1008,-0.44,3220616.0,0.00002198,3220616.0,-12.07,orbitcoin
443932.0,0.0062820409,1539233441,Coinlancer,4218.67098835,17.72,CL,,1009,-1.15,300000000.0,0.00000100,70666779.0,17.33,coinlancer
440255.0,0.0393901408,1539233432,EquiTrader,25012.5376111,-25.26,EQT,,1010,1.04,12276785.0,0.00000627,11176785.0,-12.75,equitrader
433491.0,0.009983936,1539233441,FundRequest,20131.0848852,-4.91,FND,,1011,4.04,98611464.0,0.00000159,43418841.0,-3.29,fundrequest
432825.0,0.0000395472,1539233450,X-Cash,11065.2706253,-15.94,XCASH,100000000000,1012,0.73,49944533524.0,0.000000006,10944533524.0,18.92,x-cash
430388.0,0.0381680022,1539233452,Shard,2396.93250798,-31.88,SHARD,,1013,-0.44,20006881.0,0.00000608,11276139.0,-20.06,shard
428354.0,0.0026528211,1539233448,SyncFab,544.470664171,,MFG,,1014,-0.28,868459136.0,0.00000042,161471128.0,-23.67,syncfab
428042.0,0.0025367616,1539233464,Zetacoin,41921.2925168,-1.21,ZET,,1015,-0.47,168735739.0,0.00000040,168735739.0,-3.78,zetacoin
427731.0,0.0542152149,1539233432,Monoeci,68429.2520966,-0.86,XMCC,,1016,-3.31,7889499.0,0.00000863,7889499.0,4.66,monacocoin
420811.0,0.0251191116,1539233430,Creativecoin,1038.36712255,-4.81,CREA,115000000.0,1017,-0.47,16752616.0,0.00000400,16752616.0,3.18,creativecoin
420085.0,0.1575232337,1539233451,Xchange,3499.76285297,-27.41,XCG,100000000.0,1018,-0.52,4289072.0,0.00002508,2666811.0,3.72,xchange
418692.0,0.0129225626,1539233444,Utrum,864.129884914,-55.0,OOT,,1019,-0.31,216000089.0,0.00000206,32400069.0,-3.89,utrum
416388.0,0.0439584366,1539233432,AllSafe,1146.03738722,112.19,ASAFE2,15000000.0,1020,-0.47,9472318.0,0.00000700,9472318.0,166.97,allsafe
415503.0,0.0327889737,1539233434,MicroMoney,18247.0434914,-12.53,AMM,,1021,-11.42,17532943.0,0.00000522,12672049.0,-11.78,micromoney
413391.0,0.0008168429,1539233432,CampusCoin,92290.5272717,-0.61,CMPCO,1010000000.0,1022,-6.42,706084051.0,0.00000013,506084051.0,3.34,campuscoin
412269.0,0.0011718445,1539233439,BlitzPredict,6676.71051989,0.06,XBP,,1023,1.26,950873123.0,0.00000019,351812338.0,-8.09,blitzpredict
410836.0,0.9314782453,1539233445,White Standard,44496.2475902,-7.34,WSD,,1024,0.19,441058.0,0.00014833,441058.0,-6.27,white-standard
408167.0,0.0000065926,1539233450,ShowHand,166710.902777,-34.85,HAND,,1025,-0.66,403000000000,0.000000001,61912434418.0,-17.15,showhand
407887.0,0.1762633404,1539233434,Galactrum,638.014983398,-23.18,ORE,,1026,-0.47,3034076.0,0.00002807,2314076.0,-11.67,galactrum
405454.0,0.0000704170,1539233450,Etheera,696.243339605,,ETA,,1027,-12.05,10000000000.0,0.00000001,5757896294.0,-34.56,etheera
405445.0,0.0087192506,1539233435,Oceanlab,4479.70847265,-4.09,OCL,,1028,-2.03,50000000.0,0.00000139,46500000.0,-5.39,oceanlab
402227.0,0.0872260978,1539233435,Innova,669.092889992,1.42,INN,42000000.0,1029,-0.54,5361320.0,0.00001389,4611320.0,-2.38,innova
399056.0,0.0002197922,1539233448,RusGas,23586.2324631,-11.96,RGS,,1030,-0.47,10000000000.0,0.00000004,1815607016.0,-7.08,rusgas
396208.0,0.0001163123,1539233450,FUTURAX,57663.4919667,5.32,FTXT,,1031,-18.74,7076400718.0,0.00000002,3406412461.0,15.95,futurax
391443.0,0.0319698129,1539233439,WandX,5315.90467974,1.17,WAND,,1032,-0.31,16013284.0,0.00000509,12244135.0,-7.93,wandx
390743.0,0.003266889,1539233464,WorldCoin,1075.17172515,1.62,WDC,,1033,-0.43,119606941.0,0.00000052,119606941.0,8.09,worldcoin
390725.0,3.1721035853,1539233432,Altcoin,5095.59817219,-43.72,ALT,,1034,-0.47,134063.0,0.00050513,123175.0,-4.26,altcoin-alt
381649.0,0.0321249878,1539233448,Ethereum Monero,27681.2252384,96.82,EXMR,,1035,-0.73,15000000.0,0.00000512,11880130.0,7.89,ethereum-monero
379163.0,0.0095452605,1539233442,Live Stars,826.004975106,-22.97,LIVE,,1036,-0.47,54722996.0,0.00000152,39722616.0,-4.42,live-stars
379115.0,0.0194655982,1539233436,Sugar Exchange,1033.4351547,-32.08,SGR,,1037,-0.36,80000000.0,0.00000310,19476177.0,-7.53,sugar-exchange
373927.0,0.2364335913,1539233432,Etheriya,610.109039428,,RIYA,100000000.0,1038,-0.47,1861531.0,0.00003765,1581531.0,-5.43,etheriya
372655.0,0.01883933,1539233424,DigitalPrice,1973.38993007,17.21,DP,,1039,-0.47,27280675.0,0.00000300,19780674.0,17.35,digitalprice
366398.0,0.5230346304,1539233436,Kolion,7740.75223666,-7.16,KLN,,1040,-1.06,1000000.0,0.00008329,700524.0,-7.91,kolion
358062.0,0.0098570822,1539233447,BitWhite,34655.513525,35.62,BTW,,1041,-0.33,60342895.0,0.00000157,36325371.0,-43.52,bitwhite
357534.0,0.0015271986,1539233444,Aditus,120474.181416,-18.71,ADI,,1042,-0.55,750000000.0,0.00000024,234110888.0,-12.27,aditus
357471.0,0.0000959118,1539233445,VikkyToken,1792.37028144,-19.81,VIKKY,,1043,-0.25,12000000000.0,0.00000002,3727082538.0,-8.84,vikkytoken
355886.0,0.0509409529,1539233434,Soma,53359.290817,71.68,SCT,,1044,-0.07,14418075.0,0.00000811,6986246.0,-9.08,soma
354027.0,0.0009109243,1539233442,Equal,6407.06193647,-10.76,EQL,,1045,2.72,797225839.0,0.00000015,388646044.0,-6.76,equal
352901.0,0.0012941948,1539233443,Amon,2670.61404876,-10.82,AMN,,1046,-0.3,1209963685.0,0.00000021,272679757.0,-1.19,amon
350650.0,0.2930143791,1539233434,Growers International,11316.3872868,39.98,GRWI,,1047,-0.47,1196699.0,0.00004666,1196699.0,11.65,growers-international
350220.0,0.0001883933,1539233439,OP Coin,1262.58898444,-22.18,OPC,,1048,-0.47,2473656069.0,0.00000003,1858984784.0,-9.75,op-coin
347118.0,0.1735587811,1539233430,More Coin,4256.07063568,-4.88,MORE,,1049,-0.46,30000000.0,0.00002764,2000000.0,-2.25,more-coin
345741.0,0.0003911515,1539233434,Viuly,503.589857282,-2.99,VIU,,1050,-0.37,1000000000.0,0.00000006,883906642.0,3.18,viuly
344431.0,0.0045550943,1539233425,Bitzeny,839.374551801,-6.49,ZNY,250000000.0,1051,-1.92,197510000.0,0.00000073,75614500.0,-9.11,bitzeny
344095.0,0.0106748182,1539233422,Advanced Internet Blocks,6246.26668359,-15.54,AIB,,1052,6.72,31412139756.0,0.00000170,32234319.0,-33.38,advanced-internet-blocks
339860.0,0.1801240046,1539233444,Giant,597.947386132,-17.43,GIC,,1053,-5.34,2036811.0,0.00002868,1886811.0,0.47,giant-coin
338708.0,0.0787316087,1539233446,APR Coin,11602.872429,-17.71,APR,25000000.0,1054,-3.21,4302055.0,0.00001254,4302055.0,-4.65,apr-coin
337932.0,0.0287350071,1539233448,EtherGem,2775.96952019,-15.1,EGEM,,1055,-8.85,11760290.0,0.00000458,11760290.0,-11.91,ethergem
336010.0,0.0387096832,1539233438,STRAKS,508.266625864,-8.77,STAK,150000000.0,1056,-2.15,45433230.0,0.00000616,8680247.0,-10.43,straks
335634.0,0.0000216269,1539233452,Evimeria,2106.94175941,-9.71,EVI,,1057,-0.47,30000000000.0,0.000000003,15519279936.0,1.62,evimeria
331770.0,0.0102911807,1539233441,HireMatch,687.701102005,-39.63,HIRE,,1058,-0.22,77780000.0,0.00000164,32238260.0,,hirematch
328456.0,0.0010948517,1539233434,Xenon,555.922148561,-12.4,XNN,,1059,-0.4,1000000000.0,0.00000017,300000000.0,-24.89,xenon
328319.0,0.0521849441,1539233441,Mao Zedong,538.404187859,-2.81,MAO,,1060,-0.47,6291451.0,0.00000831,6291451.0,-4.42,mao-zedong
322918.0,0.0015071464,1539233418,Truckcoin,661.348911083,4.47,TRK,,1061,-4.45,214257856.0,0.00000024,214257856.0,9.23,truckcoin
322709.0,0.0000811627,1539233450,NetKoin,3013.34671065,-5.16,NTK,,1062,-0.34,7853060094.0,0.00000001,3976070194.0,-7.72,netkoin
321896.0,0.0000358888,1539233449,PKG Token,13268.2269043,-22.82,PKG,,1063,8.27,10000000000.0,0.000000006,8969257745.0,-15.52,pkg-token
321034.0,0.0587787096,1539233434,SagaCoin,2138.26100563,71.42,SAGA,42000000.0,1064,7.81,7561746.0,0.00000936,5461746.0,34.98,sagacoin
319470.0,0.0277679552,1539233441,EZToken,10776.8235326,-21.44,EZT,,1065,-0.59,50000000.0,0.00000442,11505000.0,-13.03,eztoken
319235.0,0.0001902505,1539233423,FujiCoin,1516.18679969,-32.83,FJC,10000000000.0,1066,-1.86,1677970421.0,0.00000003,1677970421.0,-15.0,fujicoin
316192.0,1.4243525785,1539233434,Suretly,28979.0102904,-12.73,SUR,,1067,-0.6,237614.0,0.00022682,221990.0,-11.44,suretly
